hotelName,month,DayInWeek,diffDays,price,Company,Description
"Delz Bed & Breakfast",11,4,22,451.0,"Delz Bed & Breakfast",E
"Delz Bed & Breakfast",11,4,29,404.0,"Delz Bed & Breakfast",E
"Delz Bed & Breakfast",11,4,29,404.0,"Delz Bed & Breakfast",E
"Delz Bed & Breakfast",11,5,16,476.0,"Delz Bed & Breakfast",C
"Delz Bed & Breakfast",11,5,23,433.0,"Delz Bed & Breakfast",C
"Delz Bed & Breakfast",11,5,30,404.0,"Delz Bed & Breakfast",E
"Delz Bed & Breakfast",11,6,17,451.0,"Delz Bed & Breakfast",B
"Delz Bed & Breakfast",11,6,24,423.0,"Delz Bed & Breakfast",B
"Delz Bed & Breakfast",11,6,31,404.0,"Delz Bed & Breakfast",E
"Delz Bed & Breakfast",11,7,32,404.0,"Delz Bed & Breakfast",E
"Delz Bed & Breakfast",11,7,32,404.0,"Delz Bed & Breakfast",E
"Delz Bed & Breakfast",11,7,32,404.0,"Delz Bed & Breakfast",E
"Red Lion Inn and Suites Brooklyn",10,1,5,491.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",10,1,5,491.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",10,2,6,566.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",10,2,6,566.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",10,3,7,626.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",10,4,1,559.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",10,4,1,559.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",10,5,2,536.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",10,5,2,536.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",10,6,3,514.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",10,6,3,514.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",10,7,4,514.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",10,7,4,514.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",11,1,33,551.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",11,1,33,551.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",11,1,26,544.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",11,2,34,589.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",11,2,20,559.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",11,2,20,559.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",11,3,21,559.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",11,3,21,559.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",11,3,21,559.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",11,4,22,544.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",11,4,22,544.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",11,4,22,544.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",11,5,16,628.0,"Red Lion Inn and Suites Brooklyn",B
"Red Lion Inn and Suites Brooklyn",11,5,23,544.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",11,5,23,544.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",11,6,17,596.0,"Red Lion Inn and Suites Brooklyn",A
"Red Lion Inn and Suites Brooklyn",11,6,24,544.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",11,6,24,544.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",11,7,32,551.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",11,7,32,551.0,"Red Lion Inn and Suites Brooklyn",E
"Red Lion Inn and Suites Brooklyn",11,7,25,544.0,"Red Lion Inn and Suites Brooklyn",E
"Waldorf Astoria New York",10,1,5,1383.0,"Waldorf Astoria New York",E
"Waldorf Astoria New York",10,1,5,1383.0,"Waldorf Astoria New York",E
"Waldorf Astoria New York",10,2,6,1906.0,"Waldorf Astoria New York",A
"Waldorf Astoria New York",10,2,6,1906.0,"Waldorf Astoria New York",A
"Waldorf Astoria New York",10,3,7,1898.0,"Waldorf Astoria New York",A
"Waldorf Astoria New York",10,4,1,1565.0,"Waldorf Astoria New York",C
"Waldorf Astoria New York",10,4,1,1565.0,"Waldorf Astoria New York",C
"Waldorf Astoria New York",10,5,2,1177.0,"Waldorf Astoria New York",D
"Waldorf Astoria New York",10,5,2,1177.0,"Waldorf Astoria New York",D
"Waldorf Astoria New York",10,6,3,1059.0,"Waldorf Astoria New York",C
"Waldorf Astoria New York",10,6,3,1059.0,"Waldorf Astoria New York",C
"Waldorf Astoria New York",10,7,4,1249.0,"Waldorf Astoria New York",B
"Waldorf Astoria New York",10,7,4,1249.0,"Waldorf Astoria New York",B
"Waldorf Astoria New York",11,1,33,1135.0,"Waldorf Astoria New York",E
"Waldorf Astoria New York",11,1,33,1135.0,"Waldorf Astoria New York",E
"Waldorf Astoria New York",11,1,33,1135.0,"Waldorf Astoria New York",E
"Waldorf Astoria New York",11,2,34,1135.0,"Waldorf Astoria New York",B
"Waldorf Astoria New York",11,2,34,1135.0,"Waldorf Astoria New York",B
"Waldorf Astoria New York",11,2,34,1135.0,"Waldorf Astoria New York",B
"Waldorf Astoria New York",11,3,21,3635.0,"Waldorf Astoria New York",E
"Waldorf Astoria New York",11,3,28,1655.0,"Waldorf Astoria New York",E
"Waldorf Astoria New York",11,3,28,1655.0,"Waldorf Astoria New York",E
"Waldorf Astoria New York",11,4,22,2845.0,"Waldorf Astoria New York",E
"Waldorf Astoria New York",11,4,29,1475.0,"Waldorf Astoria New York",A
"Waldorf Astoria New York",11,5,16,3805.0,"Waldorf Astoria New York",C
"Waldorf Astoria New York",11,5,23,2475.0,"Waldorf Astoria New York",E
"Waldorf Astoria New York",11,5,30,1415.0,"Waldorf Astoria New York",D
"Waldorf Astoria New York",11,6,17,4135.0,"Waldorf Astoria New York",C
"Waldorf Astoria New York",11,6,24,2195.0,"Waldorf Astoria New York",A
"Waldorf Astoria New York",11,6,31,1555.0,"Waldorf Astoria New York",E
"Waldorf Astoria New York",11,7,32,1405.0,"Waldorf Astoria New York",E
"Waldorf Astoria New York",11,7,32,1405.0,"Waldorf Astoria New York",E
"Waldorf Astoria New York",11,7,32,1405.0,"Waldorf Astoria New York",E
"Gramercy Park Hotel",10,1,5,1715.0,"Gramercy Park Hotel",E
"Gramercy Park Hotel",10,1,5,1715.0,"Gramercy Park Hotel",E
"Gramercy Park Hotel",10,2,6,1785.0,"Gramercy Park Hotel",E
"Gramercy Park Hotel",10,2,6,1785.0,"Gramercy Park Hotel",E
"Gramercy Park Hotel",10,3,7,1885.0,"Gramercy Park Hotel",E
"Gramercy Park Hotel",10,4,1,2215.0,"Gramercy Park Hotel",A
"Gramercy Park Hotel",10,4,8,1905.0,"Gramercy Park Hotel",E
"Gramercy Park Hotel",10,5,2,1915.0,"Gramercy Park Hotel",E
"Gramercy Park Hotel",10,5,2,1915.0,"Gramercy Park Hotel",E
"Gramercy Park Hotel",10,6,3,1765.0,"Gramercy Park Hotel",E
"Gramercy Park Hotel",10,6,3,1765.0,"Gramercy Park Hotel",E
"Gramercy Park Hotel",10,7,4,1735.0,"Gramercy Park Hotel",E
"Gramercy Park Hotel",10,7,4,1735.0,"Gramercy Park Hotel",E
"Gramercy Park Hotel",11,1,33,1665.0,"Gramercy Park Hotel",E
"Gramercy Park Hotel",11,1,33,1665.0,"Gramercy Park Hotel",E
"Gramercy Park Hotel",11,1,33,1665.0,"Gramercy Park Hotel",E
"Gramercy Park Hotel",11,2,34,1685.0,"Gramercy Park Hotel",E
"Gramercy Park Hotel",11,2,34,1685.0,"Gramercy Park Hotel",E
"Gramercy Park Hotel",11,2,34,1685.0,"Gramercy Park Hotel",E
"Gramercy Park Hotel",11,3,21,2985.0,"Gramercy Park Hotel",B
"Gramercy Park Hotel",11,3,28,2015.0,"Gramercy Park Hotel",B
"Gramercy Park Hotel",11,3,28,2015.0,"Gramercy Park Hotel",B
"Gramercy Park Hotel",11,4,22,2665.0,"Gramercy Park Hotel",A
"Gramercy Park Hotel",11,4,29,1915.0,"Gramercy Park Hotel",A
"Gramercy Park Hotel",11,4,29,1915.0,"Gramercy Park Hotel",A
"Gramercy Park Hotel",11,5,16,2805.0,"Gramercy Park Hotel",D
"Gramercy Park Hotel",11,5,23,2395.0,"Gramercy Park Hotel",D
"Gramercy Park Hotel",11,5,30,1815.0,"Gramercy Park Hotel",E
"Gramercy Park Hotel",11,6,17,2925.0,"Gramercy Park Hotel",C
"Gramercy Park Hotel",11,6,24,2295.0,"Gramercy Park Hotel",C
"Gramercy Park Hotel",11,6,31,1765.0,"Gramercy Park Hotel",E
"Gramercy Park Hotel",11,7,32,1715.0,"Gramercy Park Hotel",E
"Gramercy Park Hotel",11,7,32,1715.0,"Gramercy Park Hotel",E
"Gramercy Park Hotel",11,7,32,1715.0,"Gramercy Park Hotel",E
"Quality Inn Woodside",10,1,5,712.0,"Quality Inn Woodside",C
"Quality Inn Woodside",10,1,12,520.0,"Quality Inn Woodside",E
"Quality Inn Woodside",10,2,6,790.0,"Quality Inn Woodside",C
"Quality Inn Woodside",10,2,13,566.0,"Quality Inn Woodside",D
"Quality Inn Woodside",10,3,7,860.0,"Quality Inn Woodside",B
"Quality Inn Woodside",10,4,1,514.0,"Quality Inn Woodside",C
"Quality Inn Woodside",10,4,1,514.0,"Quality Inn Woodside",C
"Quality Inn Woodside",10,5,2,506.0,"Quality Inn Woodside",B
"Quality Inn Woodside",10,5,2,506.0,"Quality Inn Woodside",B
"Quality Inn Woodside",10,6,3,510.0,"Quality Inn Woodside",A
"Quality Inn Woodside",10,6,3,510.0,"Quality Inn Woodside",A
"Quality Inn Woodside",10,7,4,530.0,"Quality Inn Woodside",D
"Quality Inn Woodside",10,7,4,530.0,"Quality Inn Woodside",D
"Quality Inn Woodside",11,1,33,520.0,"Quality Inn Woodside",E
"Quality Inn Woodside",11,1,33,520.0,"Quality Inn Woodside",E
"Quality Inn Woodside",11,1,33,520.0,"Quality Inn Woodside",E
"Quality Inn Woodside",11,2,34,656.0,"Quality Inn Woodside",E
"Quality Inn Woodside",11,2,20,536.0,"Quality Inn Woodside",E
"Quality Inn Woodside",11,2,20,536.0,"Quality Inn Woodside",E
"Quality Inn Woodside",11,3,21,582.0,"Quality Inn Woodside",D
"Quality Inn Woodside",11,3,28,552.0,"Quality Inn Woodside",E
"Quality Inn Woodside",11,3,28,552.0,"Quality Inn Woodside",E
"Quality Inn Woodside",11,4,22,608.0,"Quality Inn Woodside",C
"Quality Inn Woodside",11,4,29,552.0,"Quality Inn Woodside",E
"Quality Inn Woodside",11,4,29,552.0,"Quality Inn Woodside",E
"Quality Inn Woodside",11,5,16,821.0,"Quality Inn Woodside",C
"Quality Inn Woodside",11,5,23,648.0,"Quality Inn Woodside",B
"Quality Inn Woodside",11,5,30,552.0,"Quality Inn Woodside",E
"Quality Inn Woodside",11,6,17,712.0,"Quality Inn Woodside",B
"Quality Inn Woodside",11,6,24,612.0,"Quality Inn Woodside",B
"Quality Inn Woodside",11,6,31,552.0,"Quality Inn Woodside",E
"Quality Inn Woodside",11,7,32,536.0,"Quality Inn Woodside",E
"Quality Inn Woodside",11,7,32,536.0,"Quality Inn Woodside",E
"Quality Inn Woodside",11,7,32,536.0,"Quality Inn Woodside",E
"Four Points by Sheraton Long Island City Queensboro Bridge",10,1,5,630.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",10,1,5,630.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",10,2,6,685.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",10,2,6,685.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",10,3,7,710.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",10,4,1,666.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",10,4,1,666.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",10,5,2,611.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",10,5,2,611.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",10,6,3,596.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",10,6,3,596.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",10,7,4,620.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",10,7,4,620.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",11,1,33,622.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",11,1,33,622.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",11,1,33,622.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",11,2,34,670.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",11,2,34,670.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",11,2,34,670.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",11,3,21,936.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",11,3,28,860.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",11,3,28,860.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",11,4,22,898.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",11,4,29,822.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",11,4,29,822.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",11,5,16,986.0,Sheraton,D
"Four Points by Sheraton Long Island City Queensboro Bridge",11,5,23,869.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",11,5,30,774.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",11,6,17,996.0,Sheraton,C
"Four Points by Sheraton Long Island City Queensboro Bridge",11,6,24,869.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",11,6,31,746.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",11,7,32,698.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",11,7,32,698.0,Sheraton,E
"Four Points by Sheraton Long Island City Queensboro Bridge",11,7,32,698.0,Sheraton,E
"One Bedroom Self-Catering Apartment - Little Italy",10,1,12,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",10,2,13,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",10,4,1,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",10,5,2,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",10,6,3,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",10,7,4,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",11,1,19,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",11,1,19,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",11,2,20,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",11,2,20,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",11,3,21,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",11,3,21,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",11,3,21,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",11,4,22,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",11,4,22,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",11,4,22,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",11,5,16,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",11,5,16,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",11,5,16,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",11,6,17,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",11,6,17,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",11,6,17,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",11,7,18,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"One Bedroom Self-Catering Apartment - Little Italy",11,7,18,1250.0,"One Bedroom Self-Catering Apartment - Little Italy",E
"Vacayo Premium West Side Apartments",10,1,5,1250.0,"Vacayo Premium West Side Apartments",C
"Vacayo Premium West Side Apartments",10,1,5,1250.0,"Vacayo Premium West Side Apartments",C
"Vacayo Premium West Side Apartments",10,2,6,1304.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",10,2,13,1288.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",10,3,7,1328.0,"Vacayo Premium West Side Apartments",B
"Vacayo Premium West Side Apartments",10,4,1,1081.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",10,4,1,1081.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",10,5,2,1081.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",10,5,2,1081.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",10,6,3,1081.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",10,6,3,1081.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",10,7,4,1197.0,"Vacayo Premium West Side Apartments",C
"Vacayo Premium West Side Apartments",10,7,4,1197.0,"Vacayo Premium West Side Apartments",C
"Vacayo Premium West Side Apartments",11,1,33,1288.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",11,1,33,1288.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",11,1,33,1288.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",11,2,34,1288.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",11,2,34,1288.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",11,2,34,1288.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",11,3,21,1288.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",11,3,21,1288.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",11,3,21,1288.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",11,4,22,1288.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",11,4,22,1288.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",11,4,22,1288.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",11,5,16,1288.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",11,5,16,1288.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",11,5,16,1288.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",11,6,17,1288.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",11,6,17,1288.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",11,6,17,1288.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",11,7,32,1288.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",11,7,32,1288.0,"Vacayo Premium West Side Apartments",E
"Vacayo Premium West Side Apartments",11,7,32,1288.0,"Vacayo Premium West Side Apartments",E
"Comfort Inn Long Island City",10,1,5,550.0,Comfort Inn,E
"Comfort Inn Long Island City",10,1,5,550.0,Comfort Inn,E
"Comfort Inn Long Island City",10,2,6,537.0,Comfort Inn,B
"Comfort Inn Long Island City",10,2,6,537.0,Comfort Inn,B
"Comfort Inn Long Island City",10,3,7,564.0,Comfort Inn,A
"Comfort Inn Long Island City",10,4,1,590.0,Comfort Inn,B
"Comfort Inn Long Island City",10,4,8,568.0,Comfort Inn,D
"Comfort Inn Long Island City",10,5,2,569.0,Comfort Inn,D
"Comfort Inn Long Island City",10,5,9,551.0,Comfort Inn,C
"Comfort Inn Long Island City",10,6,3,537.0,Comfort Inn,C
"Comfort Inn Long Island City",10,6,3,537.0,Comfort Inn,C
"Comfort Inn Long Island City",10,7,4,560.0,Comfort Inn,E
"Comfort Inn Long Island City",10,7,11,555.0,Comfort Inn,B
"Comfort Inn Long Island City",11,1,33,467.0,Comfort Inn,D
"Comfort Inn Long Island City",11,1,33,467.0,Comfort Inn,D
"Comfort Inn Long Island City",11,1,33,467.0,Comfort Inn,D
"Comfort Inn Long Island City",11,2,34,499.0,Comfort Inn,C
"Comfort Inn Long Island City",11,2,34,499.0,Comfort Inn,C
"Comfort Inn Long Island City",11,2,34,499.0,Comfort Inn,C
"Comfort Inn Long Island City",11,3,21,615.0,Comfort Inn,E
"Comfort Inn Long Island City",11,3,28,540.0,Comfort Inn,C
"Comfort Inn Long Island City",11,3,28,540.0,Comfort Inn,C
"Comfort Inn Long Island City",11,4,22,565.0,Comfort Inn,B
"Comfort Inn Long Island City",11,4,29,550.0,Comfort Inn,B
"Comfort Inn Long Island City",11,4,29,550.0,Comfort Inn,B
"Comfort Inn Long Island City",11,5,16,705.0,Comfort Inn,E
"Comfort Inn Long Island City",11,5,23,565.0,Comfort Inn,C
"Comfort Inn Long Island City",11,5,30,541.0,Comfort Inn,C
"Comfort Inn Long Island City",11,6,24,540.0,Comfort Inn,B
"Comfort Inn Long Island City",11,6,31,504.0,Comfort Inn,B
"Comfort Inn Long Island City",11,7,32,472.0,Comfort Inn,A
"Comfort Inn Long Island City",11,7,32,472.0,Comfort Inn,A
"Holiday Inn Express Kennedy Airport",10,1,5,455.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",10,1,5,455.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",10,2,6,455.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",10,2,6,455.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",10,3,7,493.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",10,4,1,527.0,"Holiday Inn Express Kennedy Airport",A
"Holiday Inn Express Kennedy Airport",10,4,8,508.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",10,5,2,476.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",10,5,2,476.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",10,6,3,469.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",10,6,3,469.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",10,7,4,462.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",10,7,4,462.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",11,1,33,490.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",11,1,33,490.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",11,1,33,490.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",11,2,34,490.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",11,2,34,490.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",11,2,34,490.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",11,3,21,540.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",11,3,21,540.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",11,3,14,519.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",11,4,22,533.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",11,4,22,533.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",11,4,15,512.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",11,5,16,512.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",11,5,16,512.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",11,5,16,512.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",11,6,17,519.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",11,6,17,519.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",11,6,17,519.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",11,7,32,512.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",11,7,32,512.0,"Holiday Inn Express Kennedy Airport",E
"Holiday Inn Express Kennedy Airport",11,7,32,512.0,"Holiday Inn Express Kennedy Airport",E
"The Strand Hotel",10,1,5,1076.0,"The Strand Hotel",E
"The Strand Hotel",10,1,5,1076.0,"The Strand Hotel",E
"The Strand Hotel",10,2,6,1201.0,"The Strand Hotel",A
"The Strand Hotel",10,2,6,1201.0,"The Strand Hotel",A
"The Strand Hotel",10,3,7,1292.0,"The Strand Hotel",E
"The Strand Hotel",10,4,1,1269.0,"The Strand Hotel",A
"The Strand Hotel",10,4,1,1269.0,"The Strand Hotel",A
"The Strand Hotel",10,5,2,1039.0,"The Strand Hotel",B
"The Strand Hotel",10,5,2,1039.0,"The Strand Hotel",B
"The Strand Hotel",10,6,3,994.0,"The Strand Hotel",B
"The Strand Hotel",10,6,3,994.0,"The Strand Hotel",B
"The Strand Hotel",10,7,4,1031.0,"The Strand Hotel",E
"The Strand Hotel",10,7,4,1031.0,"The Strand Hotel",E
"The Strand Hotel",11,1,33,1031.0,"The Strand Hotel",E
"The Strand Hotel",11,1,33,1031.0,"The Strand Hotel",E
"The Strand Hotel",11,1,33,1031.0,"The Strand Hotel",E
